盈利能力,成本费用利润率,12.342479,13.179253,16.668215,15.155441,14.417374,16.479769,18.260281,16.001707,16.358185,15.964546,17.238207,13.284577,12.127873,12.385695,12.388024,10.372807,11.247567,13.085082,13.561928,12.614399,12.267439,13.532433,10.018679,10.104755,9.616099,10.080793,8.287915,8.889655,9.531608,10.558853,8.006617,8.195532,8.013756,8.976382,7.987861,8.375069,8.680154,10.220131,9.410734,6.986648,6.534826,8.378334,8.396313,9.967478,8.518978
盈利能力,营业利润率,10.677752,11.21899,13.565743,12.920304,12.44149,13.953365,15.12432,13.285727,13.529418,13.382755,14.510859,11.000098,9.961853,9.816178,10.007881,9.279262,10.029181,11.256012,11.332952,11.12377,10.821468,11.781214,9.079646,8.887044,8.601254,8.924953,7.633232,7.873196,8.395787,9.091993,7.392003,7.230864,6.925404,7.679261,6.829191,7.023541,7.301654,8.459974,7.601635,5.321762,5.453637,7.264668,6.921755,8.457856,7.413789
盈利能力,总资产净利率_平均,5.02453,3.922577,2.30734,8.564145,6.196545,4.718731,2.529659,8.839278,6.823066,4.542309,2.221017,8.820568,5.7029,3.971815,1.77945,8.599687,6.432446,4.929805,2.41614,9.448398,6.189586,4.689046,1.594572,7.286315,5.032108,3.692072,1.412385,6.917036,5.395328,4.265324,1.61598,7.066316,5.126824,3.84898,1.587216,7.723997,5.932783,4.846296,,6.654414,,8.398106,8.651544,9.955746,8.375387
盈利能力,总资产净利率_平均(含少数股东损益),5.030675,3.917456,2.300916,8.730183,6.28494,4.797556,2.545013,8.977387,6.93635,4.635838,2.27689,8.952548,5.76443,4.026893,1.824639,8.656516,6.461226,4.929805,2.41614,9.448398,6.189586,4.689046,1.594572,7.286315,5.032108,3.692072,1.412385,6.917036,5.395328,4.265324,1.61598,7.066316,5.126824,3.84898,1.587216,7.723997,5.932783,4.846296,,6.654414,,8.398106,8.651544,10.24146,8.970593
成长能力,归母净利润,949217103.8,675939959.13,394524301.61,1484831242.06,1047071874.03,802646608.22,438407731.56,1478066338.58,1121687415.66,735204472.02,361593151.58,1101029966.93,689454144.38,453437089.29,204356630.37,682296084.71,493803126.25,347869027.11,173692137.99,603800311.03,379116816.77,259928911.28,87797814.88,373343805.15,238185797.72,165179081.76,64874899.51,270256271.79,196446218.61,142347883.89,54245287.11,202432365.76,139102662.58,103598363.43,45007051.93,177407095.8,127347238.09,101619732.37,46182755.78,128343524.9,84889205.22,130291192.25,104063728.38,94502620.32,71474250.85
成长能力,营业总收入,11370921584.22,7604440456.71,3599860139.52,15126651674.36,11076641900.27,7543812558.89,3754752131.26,14045234826.03,10271047112.32,6894420605.07,3190886724.06,12182663119.36,8155872071.52,5274997219.19,2338899188.45,9272201669.79,6096402911.17,3893746315.55,1883720873.56,6965114987.25,4485247474.91,2852699506.99,1278416532.99,5266663002.38,3493408442.37,2335519064.59,1096114533.18,4259090161.02,2940550573.21,1947387578.89,956395409.59,3484010883.54,2438447121.04,1641457825.46,804153467.66,2996503422.3,2091870677.76,1439422245.79,722949360.48,2561220630.51,1839417476.69,2220201063.13,1786187568.49,1426866878.95,1224080308.22
成长能力,净利润,950378020.34,675057519.96,393425928.67,1513618588.14,1062008612.3,816054578.58,441068665.56,1501160224.45,1140310850.62,750342814.37,370689544.11,1117504427.43,696892837.16,459725004.73,209546182.14,686804924.45,496012452.95,347869027.11,173692137.99,603800311.03,379116816.77,259928911.28,87797814.88,373343805.15,238185797.72,165179081.76,64874899.51,270256271.79,196446218.61,142347883.89,54245287.11,202432365.76,139102662.58,103598363.43,45007051.93,177407095.8,127347238.09,101619732.37,46182755.78,128343524.9,84889205.22,130291192.25,104063728.38,97214690.61,76553651.26
成长能力,扣非净利润,867330275.52,603315082.42,343034225.89,1359549222.09,1001069817.67,772020955.38,419764179.6,1364666141.34,1026299012.71,694827769.49,345325720.75,997584674.48,604469019.11,380420621.89,177720833.7,559753033.31,381613169.54,304135583.04,155904142.23,556917770.48,339981303.12,231838077.66,77451304.46,335293690.41,213292365.99,149273445.07,59710539.79,242793380.4,174659367.15,123672403.32,48378053.6,179266262.55,120554171.86,91456962.78,41791813.98,161942170.1,116666586.16,92709345.95,40710326.23,104508017.27,,122892934.48,92891589.27,,
成长能力,营业总收入增长率,2.656759,0.803677,-4.125225,7.699528,7.843355,9.419093,17.671119,15.288707,25.934382,30.699985,36.42686,31.389108,33.78171,35.473572,24.163787,33.123454,35.921216,36.493391,47.347975,32.24911,28.391728,22.144132,16.631656,23.656997,18.801168,19.93088,14.608928,22.246752,20.591115,18.637685,18.931951,16.26921,16.567775,14.03588,11.232336,16.99513,13.724627,,,15.35985,,24.298315,25.182495,16.566443,
成长能力,归属母公司净利润增长率,-9.345563,-15.786106,-10.009729,0.457686,-6.652079,9.173248,21.243372,34.24397,62.692098,62.140347,76.942216,61.371286,39.621259,30.347071,17.654507,13.000287,30.250915,33.832371,97.831959,61.727689,59.168523,57.361881,35.334028,38.144363,21.247331,16.039014,19.595457,33.504477,41.223909,37.403602,20.526194,14.106126,9.231,1.947093,-2.545763,38.228318,50.01582,,,-1.494857,,25.203271,10.117294,32.219112,
收益质量,经营活动净现金/销售收入,0.094111,-0.021424,0.187007,0.139081,0.1433,0.067488,0.252256,0.139239,0.117019,0.038555,0.227351,0.11551,0.100944,0.04235,0.197043,0.058044,0.055199,0.014305,0.046199,0.095459,0.127984,0.050226,0.02407,0.109475,0.104511,0.038236,0.064661,0.069463,0.012054,0.012767,0.156759,0.101821,0.049833,0.007503,0.02182,0.072305,0.017501,0.04303,0.205234,0.147304,0.031082,0.131964,0.080433,0.146742,0.040124
